summary_nr,report_id,event_date,age,sex,event_desc,event_keyword,const_end_use,build_stories,nonbuild_ht,project_cost,project_type,rel_insp_nr,event_type,occ_code,const_op_cause,fat_cause,fall_distance,fall_ht,injury_line_nr,Category
221572662,751910,6/14/2023,35,M,Employee is killed via electrocution,"Boom Truck,Concrete,Electrocuted,Hose,Overhead Power Line",H,,,,A,346774193,13,588.0,40.0,,,,1,Vehicle Accidents
221572977,950625,6/14/2023,70,M,Employee dies from preexisting heart-related issues,"Cardiovasc Disease,Dizziness,Groundskeeper,Head,Natural Causes,Preexisting Condition,Struck Against",,,,,,346776636,12,,,,,,1,Blunt Force/Struck By Objects
221573439,521700,6/14/2023,31,M,Employee dies after fall from roof,"Blunt force trauma,Carpenter,Fall,Fall From Elevation,Head,Lost Balance,Roof",A,2.0,,,A,346779622,5,567.0,43.0,,10.0,10.0,1,Falls
221576010,418200,6/14/2023,38,F,Employee is struck and killed by U-Haul truck,"Motor Vehicle,Struck By,Truck",,,,,,346779614,1,,,,,,1,Blunt Force/Struck By Objects
221571631,626700,6/13/2023,26,M,"One employee is killed, three are injured when roof collapse","Concrete,Demolition,Hand Tool,Laceration,Portable Power Tool,Struck By,Wall",C,1.0,,,D,346766140,1,7010.0,5.0,,,,1,Blunt Force/Struck By Objects
221571698,111400,6/13/2023,63,M,Employee is killed when Bobcat tips over,"Crushed,Tips Over",C,,,,A,346766892,2,869.0,1.0,,,,1,Crushed/Caught Between
221571854,625500,6/13/2023,51,M,Employee is killed when struck by object in trench,"Abrasion,Back,Brace,Chain,Collapse,Competent Person,Fracture,Pinned,Shoring,Shoulder,Steel Plate,Struck By,Trench",P,,15.0,,A,346768328,1,,11.0,,,,1,Blunt Force/Struck By Objects
221572159,625700,6/13/2023,54,M,Employee is killed via electrocution,"Electrocuted,Pressure Wash",C,,,,B,346770373,14,869.0,53.0,,,,1,Electrocution/Shock
221572639,625400,6/13/2023,50,M,Employee dies of heat-related illness,"Heat Injury Prevention Program,Heat Stroke,Heat-related illness,Leg,Manhole,Sandblasting,Sewer,Unresponsive",G,,,,A,346773955,14,869.0,50.0,,,,1,Other
221573371,454510,6/13/2023,32,M,Employee is killed when pinned by dump truck,"Dump Truck,Pinned",,,,,,346779028,2,999.0,,,,,1,Crushed/Caught Between
221571177,950643,6/12/2023,55,M,Employee is killed in fall from height,"Blunt force trauma,Concrete Floor,Defective,Defective Equipment,Fall,Fall From Elevation,Head,Installing,Ladder,Roof,Sheet Metal",H,,8.0,,A,346763139,14,869.0,67.0,,8.0,8.0,1,Falls
221571375,419730,6/12/2023,36,M,Employee is killed due to electrocution,"Boom,Concrete,Concrete Slab,Crane,Crane Boom,Electrocuted,Overhead Power Line,Pouring,Struck Against",A,,5.0,,A,346764541,13,856.0,42.0,,,,1,Blunt Force/Struck By Objects
221571748,418200,6/12/2023,26,M,Employee is fatally shot in parking lot,"Gun,Gunfire,Gunshot,Parking Lot,Torso,Workplace Violence",,,,,,346767437,14,,,,,,1,Violence
221572852,454716,6/12/2023,38,M,Employee is killed in fall from roof,"Asphalt,Fall,Fall From Elevation,Head,Installing,Roof",A,2.0,,,A,346775653,5,7004.0,43.0,,19.0,19.0,1,Falls
221585235,454510,6/12/2023,30,M,Employee is killed when wheel loader collapses,"Asphyxiated,Caught Between,Collapse,Hydraulic Line,Maintenance,Pinned,Wheel Loader",,,,,,346779002,2,999.0,,,,,1,Crushed/Caught Between
221572845,626000,6/11/2023,43,M,Employee is killed when struck by motor vehicle,"Assembling,Motor Vehicle,Struck By",,,,,,346775398,1,7010.0,,,,,1,Blunt Force/Struck By Objects
221571094,454712,6/10/2023,52,M,Employee is killed when struck by tree and falls out of bucket,"Blunt force trauma,Bucket Truck,Fall,Fall From Elevation,Fall Protection,Harness,Head,Saw,Struck By,Tree,Tree Care",,,,,,346762834,5,495.0,,,,,1,Falls
221572142,552652,6/10/2023,76,M,Employee is killed when struck by drag race car,"Backing Up,Motor Vehicle,Struck By",,,,,,346770282,1,0.0,,,,,1,Blunt Force/Struck By Objects
221573397,1054116,6/10/2023,0,M,Employee chopping tree is killed in fall after tree cracked,"Blunt force,Blunt force trauma,Fall,Fall From Elevation,Fall Protection,Fracture,Lifeline,Safety Device,Tree,Tree Care,Tree Climber,Tree Failure,Tree Felling",,,,,,346779168,6,999.0,,,,,1,Falls
221570740,523400,6/9/2023,42,M,Employee is killed when struck by box truck on highway,"Box truck,Highway,Motor Vehicle,Overturn,Struck By,Surveyor,Traffic Accident",,,,,,346761125,1,7052.0,,,,,1,Blunt Force/Struck By Objects
221570765,626600,6/9/2023,31,M,Employee is killed when caught between and crushed by steel,"Bundle,Caught Between,Crushed,Falling Object,Lost Balance,Pinned,Stack,Steel Tube,Unloading",,,,,,346761166,2,783.0,,,,,1,Falls
221570955,1032500,6/9/2023,21,M,Employee is killed when run over by skid steer,"Blunt force trauma,Crushed,Run Over,Skid Steer loader",,,,,,346762024,1,,,,,,1,Blunt Force/Struck By Objects
221571011,418400,6/9/2023,61,M,Employee is killed by struck by injury while performing work,"Blunt force trauma,Face,Falling Object,Head,Heat Exchanger,Hydroblasting,Struck By",,,,,,346761547,1,863.0,,,,,1,Falls
221571201,453710,6/9/2023,59,M,Employee is killed in fall from elevation,"Concrete Floor,Fall,Fall From Elevation,Framing,Head,Residential Construction",,,,,,346763220,5,999.0,,,,,1,Falls
221571227,1054113,6/9/2023,46,M,Employee is killed when lumber cart overturns,"CPR,Cart,Crushed,Falling Object,Lumber,Overturn,Plywood,Struck By",,,,,,346763576,2,889.0,,,,,1,Falls
221571243,751910,6/9/2023,61,M,Employee is killed when crushed between skid loader and dump truck box,"Backing Up,Blunt force trauma,Chest,Crushed,Dump Truck,Road Grader,Skid Steer loader,Struck By",I,,,,A,346764087,1,,1.0,,,,1,Blunt Force/Struck By Objects
221571334,454712,6/9/2023,47,F,Employee dies of smoke inhalation,"Glue,Removing,Smoke,Smoke Inhalation,Suffocated",,,,,,346764293,8,7027.0,,,,,1,Other
221580756,352470,6/9/2023,44,M,Employee is killed when crushed by tree,"Caught Between,Chain Saw,Crushed,Pinned,Struck By,Tree,Tree Care,Tree Climber,Wheel Loader",,,,,,346762149,6,0.0,,,,,1,Blunt Force/Struck By Objects
221599871,950625,6/9/2023,33,M,Employee dies from suspected overdose,"Construction,Drug Overdose,Residential Construction,Unresponsive,Working Alone",A,1.0,,,A,346764855,14,657.0,30.0,,,,1,Construction/Material Handling
221608029,653510,6/9/2023,21,M,Employee is electrocuted; environmental toxin suspected,"Electrocuted,Unconsciousness",,,,,,346768609,14,614.0,,,,,1,Electrocution/Shock
221622665,453710,6/9/2023,61,M,Employee is crushed and killed when mower rolls over,"Caught Between,Crushed,Ditch,Lawn Mower,Roll-Over,Tractor",,,,,,347153488,2,999.0,,,,,1,Crushed/Caught Between
221570237,728500,6/8/2023,16,M,Employee is killed when crushed between tractor trailer and semitruck,"Asphalt,Backing Up,Caught Between,Crushed,Shovel,Struck By,Tractor Trailer,Truck",,,,,,346756547,2,507.0,,,,,1,Blunt Force/Struck By Objects
221570609,626600,6/8/2023,47,M,Employee dies of natural causes,"Heart Attack,Installing,Lighting,Natural Causes",,,,,,346759368,14,453.0,,,,,1,Medical Events
221570708,950612,6/8/2023,52,M,Employee dies of heart attack,"Cardiac Arrest,Heart Attack,Natural Causes",,,,,,346760374,12,59.0,,,,,1,Medical Events
221571987,626600,6/8/2023,62,M,Employee dies of natural causes,"Cardiovasc Disease,Diabetes,Forklift,Lumber,Natural Causes,Shortness of breath",,,,,,346768955,14,0.0,,,,,1,Vehicle Accidents
221584766,1055350,6/8/2023,45,M,Employee is killed when tractor rolls over,"Abdomen,Leg,Roll-Over,Tractor",,,,,,346860778,6,999.0,,,,,1,Other
221570203,950643,6/7/2023,48,M,Employee is killed in excavation cave-in,"Brace,Cave-In,Collapse,Excavation,Laborer,Retaining Wall,Shoring,Trench,Trench Digger,Underpinning",B,,8.0,,A,346756380,2,869.0,11.0,,,,1,Crushed/Caught Between
221570385,419730,6/7/2023,46,M,Employee is killed when dragged by tractor,"Caught Between,Caught In,Dragged,Fall,Forklift,Harvesting,Pallet,Slip,Tractor,Trailer",,,,,,346757958,2,479.0,,,,,1,Falls
221570492,625700,6/7/2023,52,M,Employee is killed when struck by tool,"Crushed,Head,Neck,Struck By",,,,,,346758865,1,,,,,,1,Blunt Force/Struck By Objects
221571045,213600,6/7/2023,45,M,Employee is killed when struck by dump truck during paving,"Backing Up,Dump Truck,Road Paving,Struck By",I,,,,C,346762651,1,35.0,2.0,,,,1,Blunt Force/Struck By Objects
221571060,552652,6/7/2023,58,F,Employee dies of natural causes,Natural Causes,,,,,,346762818,14,7.0,,,,,1,Medical Events
221571482,216000,6/7/2023,56,M,Employee is killed in fall and breaks neck,"Broken Bone,Fall,Fall From Elevation,Fall On Same Level,Neck",A,,,,B,346762222,5,534.0,,,3.0,,1,Falls
221593239,453730,6/7/2023,44,M,Employee dies after being injured in fall from garage roof,"Fall,Fall From Elevation,Fall Protection,Head,Removing,Residential Construction,Roof,Roofer,Slip",,,,,,346772916,5,999.0,,,,,1,Falls
221569593,552652,6/6/2023,23,M,Employee is killed in fall from ladder,"Blunt force trauma,Concrete Floor,Fall,Fall From Elevation,Gutter,Installing,Ladder",,,,,,346751597,5,,,,,,1,Falls
221569783,950614,6/6/2023,51,M,Employee dies of cardiac arrest,"Cardiac Arrest,Crane Operator,Gantry Crane",,,,,,346752645,12,7013.0,,,,,1,Medical Events
221569817,950615,6/6/2023,26,M,Employee dies of natural causes,"Aneurism,CPR,Drywall,Fall,Fall From Elevation,Head,Natural Causes,Residential Construction,Unresponsive",A,,,,A,346752850,5,573.0,20.0,,3.0,4.0,1,Falls
221569874,626300,6/6/2023,27,M,Employee is killed when caught between tree branch and aerial lift,"Aerial Lift,Asphyxiated,Caught Between,Pinned,Tree,Tree Care,Tree Trimming",,,,,,346754021,2,,,,,,1,Crushed/Caught Between
221571086,855610,6/6/2023,32,M,Employee is killed when run over by semi-trailer,"Aerial Lift,Run Over,Trailer",,,,,,346762370,2,506.0,,,,,1,Vehicle Accidents
221572100,552700,6/6/2023,30,M,Employee dies of natural causes,"Landscaper,Landscaping,Natural Causes,Unconsciousness,Unresponsive",,,,,,346763378,14,999.0,,,,,1,Medical Events
221574460,830300,6/6/2023,35,M,Employee dies from allergic reaction to apparent bee sting,"Agriculture,Allergic Reaction,Anaphylactic shock,Animal,Bee Sting,Delivery Work,Truck Driver",,,,,,346787179,3,7056.0,,,,,1,Vehicle Accidents
221571144,950633,6/5/2023,25,M,Employee dies of drug overdose,"Drug Overdose,Unresponsive",,,,,,346763048,9,889.0,,,,,1,Other
221575459,1032500,6/5/2023,57,M,Employee is killed in fall,"Broken Bone,Concrete Floor,Fall,Fall From Elevation,Fall On Same Level",A,2.0,,,A,346794662,4,,,,,,1,Falls
221568660,214200,6/3/2023,40,M,Employee is killed in fall from height,"Blunt force trauma,Fall,Fall From Elevation,Forklift,Forks,Head,Unloading",,,,,,346746076,5,889.0,,,,,1,Falls
221568983,626700,6/3/2023,68,M,"Employee is killed, may have fallen off ladder","Duct,Fall,Fall From Elevation,Head,Installing,Ladder,Puncture Wound,Unresponsive",C,1.0,,,A,346747512,4,869.0,24.0,,,,1,Falls
221570211,213900,6/3/2023,72,M,Employee is killed in fall from ladder,"Brain Bleed,Fall,Fall From Elevation,Fracture,Ladder,Skull",,,,,,346756422,5,268.0,,,,,1,Falls
221568397,454716,6/2/2023,23,F,Employee is killed during armed robbery,"Convenience Store,Convenience Store Clerk,Gun,Gunfire,Gunshot,Robbery",,,,,,346743370,14,275.0,,,,,1,Other
221568520,950621,6/2/2023,27,M,Employee is killed when caught between bucket and hopper,"Agriculture,Agriculture Machinery/Vehicle,Aircraft,Boom,Bucket,Caught Between,Crushed,Fertilizer Mixing,Hopper,Hydraulic Cylinder,Ram",,,,,,346744741,1,479.0,,,,,1,Crushed/Caught Between
221568850,627100,6/2/2023,28,M,Employee is killed while inflating tire,"Explosion,Face,Forehead,Inflating,Laceration,Struck By,Tire",,,,,,346746761,1,479.0,,,,,1,Blunt Force/Struck By Objects
221569031,453710,6/2/2023,35,M,Employee is killed when crushed by mechanical arm of machine,"Caught Between,Crushed,Installing,Struck By",,,,,,346744907,2,999.0,,,,,1,Blunt Force/Struck By Objects
221569676,854910,6/2/2023,24,M,Two employees are killed via electrocution,"Basket,Boom,Electrocuted,Overhead Power Line,Tree,Tree Care",,,,,,346748494,13,,,,,,1,Electrocution/Shock
221569676,854910,6/2/2023,28,M,Two employees are killed via electrocution,"Basket,Boom,Electrocuted,Overhead Power Line,Tree,Tree Care",,,,,,346748494,13,,,,,,2,Electrocution/Shock
221569700,454714,6/2/2023,25,M,"Employee falls through skylight, dies next day","Blunt force trauma,Concrete Floor,Fall,Fall From Elevation,Head,Installing,Roof,Roof Panel,Screw,Skylight",C,1.0,,,C,346751589,5,869.0,43.0,,20.0,20.0,1,Falls
221568355,214700,6/1/2023,43,M,Employee dies after fall from scaffold,"Electrical,Fall,Fall From Elevation,Head,Scaffold",A,2.0,,,A,346742992,5,577.0,,,14.0,14.0,1,Falls
221568389,316400,6/1/2023,53,M,Employee is killed when struck by falling tree,"Chain,Dozer,Falling Object,Log,Struck By,Tree",,,,,,346743479,1,496.0,,,,,1,Falls
221568496,524500,6/1/2023,54,M,Employee dies of cardiovascular disease,"Cardiovasc Disease,Natural Causes,Unresponsive",,,,,,346744402,14,,,,,,1,Medical Events
221568637,418200,6/1/2023,52,M,Employee dies after being drenched with barium sulfide solution,"Chemical,Chemical Burn,Chemical Exposure",,,,,,346745508,14,224.0,,,,,1,Other
221568769,627100,6/1/2023,32,M,Employee is killed when struck by falling utility poles,"Artery,Compound Fracture,Leg,Loss Of Blood,Struck By,Tongs,Utility Pole",,,,,,346746712,1,7054.0,,,,,1,Blunt Force/Struck By Objects
221570922,418800,6/1/2023,63,M,Employee is killed when crushed by plywood bundles,"Blunt force trauma,Containerized Cargo,Crushed,Falling Object,Pallet,Plywood,Struck By",,,,,,346746613,14,,,,,,1,Falls
221571672,1055330,6/1/2023,71,M,Employee is killed when runover by semi-truck,"Run Over,Tractor Trailer,Truck",,,,,,346763790,2,999.0,,,,,1,Vehicle Accidents
221604747,355116,6/1/2023,40,M,Employee is killed when struck by concrete T-Beam,"Beam,Crane,Crane Operator,Struck By",,,,,,346742208,1,7050.0,,,,,1,Blunt Force/Struck By Objects
221567803,355114,5/31/2023,66,M,"Employee dies of unknown causes, possibly cardiac arrest","Breathing,Cardiac Arrest,Cardiovasc System,Heart,Heart Attack,Loss of consciousness,Lost consciousness,Medical Condition,Medical History,Respiratory Tract,Shortness of breath,Underlying Medical Condit",,,,,,346735962,12,0.0,,,,,1,Medical Events
221567829,213400,5/31/2023,62,M,Employee is killed when crushed by dump truck,"Construction vehicle,Crushed,Crushing,Dump Truck,Head,Internal Injuries,Tips Over",,,,,E,346738230,14,843.0,11.0,,,,1,Crushed/Caught Between
221567894,953210,5/31/2023,27,M,Employee is killed when crushed by hydraulic arm of skid steer,"Caught Between,Crushed,Crushing,Engine,Head,Hydraulic Equipment,Maintenance,Skid Steer loader",B,,0.0,,A,346738685,2,588.0,42.0,,,,1,Crushed/Caught Between
221567969,420600,5/31/2023,57,M,"Employee injures head in fall from pulling wrap, later dies","Blunt force,Blunt force trauma,Concrete Floor,Contusion,Fall,Fall On Same Level,Head,Laboratory,Material Handling,Misjudgment,Misjudgment of Hazardous Situation,Pallet,Palletized Cargo,Pulling,Supervi",,,,,,346738867,4,863.0,,,,,1,Falls
221568595,625400,5/31/2023,50,M,Employee dies from multiple injuries when boiler explodes,"Blunt force,Blunt force trauma,Boiler,Contusion,Explosion,Head,High Pressure,Inspecting,Lack of Work Procedures,Pressure Release,Pressure Vessel,Projectile,Struck By",,,,,,346745383,1,,,,,,1,Blunt Force/Struck By Objects
221568603,625400,5/31/2023,53,M,Employee dies of cardiovascular disease exacerbated by heat,"Artery,Asphyxiated,Building,Cardiovasc Disease,Cardiovasc System,Construction,Coronary artery disease,Dehydration,Heart,Heat,Heat Exhaustion,High Temperature,Installing,Laborer,Medical Condition,Medic",Q,1.0,,,C,346740392,13,7010.0,50.0,,,,1,Medical Events
221568843,213400,5/31/2023,0,,Employee is killed when crushed by dump truck,"COLLAPSE,CRUSHED,CRUSHING,DUMP TRUCK,ROLL-OVER",,,,,E,346746787,14,,45.0,,,,1,Other
221569296,950641,5/31/2023,41,M,Employee is killed when struck by car while assisting strand,"Blunt force,Blunt force trauma,Highway,Highway Shoulder,Injury Illness Prevention Program,Motor Vehicle,Road,Struck By,Tow Truck,Traffic Accident,Truck Driver",,,,,,346749401,1,805.0,,,,,1,Blunt Force/Struck By Objects
221567654,729700,5/30/2023,52,M,Employee is killed by drowning when bulldozer enters water,"Bulldozer,Construction,Construction vehicle,Drown,Drowning,Owner,Trapped,Water",A,,,,A,346736796,14,853.0,11.0,,,,1,Construction/Material Handling
221567720,728900,5/30/2023,38,M,Employee dies of head trauma after being struck by tire rim,"Blowout--Tire,Blunt force,Blunt force trauma,Concrete Floor,Contusion,Corrosion,Flying Object,Head,High Pressure,Inflating,Insufficient Supervision,Laborer,Laceration,Lack of Work Procedures,Misjudgme",,,,,,346737208,1,889.0,,,,,1,Blunt Force/Struck By Objects
221612823,418400,5/30/2023,50,M,Employee is killed when crushed by overturned dump truck,"Construction vehicle,Crushing,Driving,Dump Truck,Lost Control,Overturn,Traffic Accident,Trapped,Vehicle",,,,,,346787914,2,804.0,,,,,1,Crushed/Caught Between
221614662,1055340,5/29/2023,35,M,Employee dies while operating forklift,"Forklift,Installing,Mechanic",,,,,,346734791,14,999.0,,,,,1,Vehicle Accidents
221567605,728500,5/28/2023,64,M,Employee is killed in fall from forklift,"Fall,Fall From Elevation,Fall Protection,Forklift,Material Handling,Unloading",B,3.0,,,A,346736408,5,573.0,28.0,,20.0,20.0,1,Falls
221568504,950644,5/28/2023,36,M,Employee dies crossing the street when struck by vehicle,"Blunt force,Blunt force trauma,Motor Vehicle,Railroad,Road,Security Guard,Struck By,Traffic Accident",,,,,,346742448,1,0.0,,,,,1,Blunt Force/Struck By Objects
221573652,552651,5/28/2023,39,M,Employee dies after sustaining blunt force injuries in fall,"Blunt force trauma,Chest,Fall,Fall From Elevation,Fall Protection,Head,Ladder,Paint,Painter,Shoulder",C,,8.0,,B,346780984,14,7010.0,31.0,,,,1,Falls
221567506,626600,5/27/2023,57,M,"Employee sustains injuries when struck by loader, later dies","Abdomen,Abrasion,Back,Backing Up,Chest,Clearance,Contusion,Dislocated,Flagman,Fracture,Front End Loader,Garbage Truck,Head,Internal Injuries,Kidney,Knee,Laceration,Leg,Material Handling,Misjudgment,Mi",,,,,,346735426,1,,,,,,1,Vehicle Accidents
221574437,214200,5/27/2023,75,M,Employee dies after fall from ladder,"Descending Ladder,Fall,Fall From Elevation,Fall Protection,Head,Ladder,Lost Balance,Slip,Traumatic",A,,12.0,,C,346787013,5,869.0,70.0,,12.0,12.0,1,Falls
221567332,950633,5/26/2023,54,M,Employee dies from cardiac arrest stocking in warehouse,"CPR,Cardiac Arrest,Cardiovasc Disease,Cardiovasc System,Material Handling,Medical Condition,Medical History,Stocking,Underlying Medical Condition,Warehouse",,,,,,346734114,14,883.0,,,,,1,Medical Events
